Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
CPC006_PL21_6H:BRD-A36630025-001-02-6:0.35	DB05482	7-ethyl-10-hydroxycamptothecin	-0.5273271006219894	-2.968188767158574	<0.0001	<0.0001	PL21
CPC006_U937_6H:BRD-A36630025-001-02-6:0.35	DB05482	7-ethyl-10-hydroxycamptothecin	-0.4946985834394303	-2.8320504560895925	<0.0001	<0.0001	U937
LJP007_NPC.TAK_24H:D02	DB12494	SGI-1776	-0.4725258951494905	-2.755883395187228	<0.0001	<0.0001	NPC.TAK
LJP008_NEU_24H:A07	DB07232	Veliparib	0.42185314816275377	2.6056039128012554	<0.0001	<0.0001	NEU
LJP007_NPC.CAS9_24H:I13	DB11526	Masitinib	-0.44722128387753207	-2.5871802366114873	<0.0001	<0.0001	NPC.CAS9
LJP007_NEU_24H:J23	DB03044	Doramapimod	-0.4002052035406135	-2.5489903219577266	<0.0001	<0.0001	NEU
CPC006_THP1_6H:BRD-A36630025-001-02-6:0.35	DB05482	7-ethyl-10-hydroxycamptothecin	-0.41208989176001737	-2.525620477721386	<0.0001	<0.0001	THP1
LJP007_NEU_24H:F02	DB12848	PF-04217903	0.369111523866492	2.523384068182704	<0.0001	<0.0001	NEU
LJP007_JURKAT_24H:C01	DB11800	Tivozanib	0.4243861277934488	2.5160373471722193	<0.0001	<0.0001	JURKAT
AML001_U937_24H:BRD-K43389675:1.11111	DB00694	Daunorubicin	-0.42297692915259505	-2.5092143282741635	<0.0001	<0.0001	U937
LJP007_NEU_24H:A03	DB02546	Vorinostat	-0.4447609566652514	-2.4836409564419673	<0.0001	<0.0001	NEU
LJP007_NPC.TAK_24H:I13	DB11526	Masitinib	-0.3861959801405018	-2.439257800910825	<0.0001	<0.0001	NPC.TAK
LJP007_NEU_24H:B08	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	-0.38509608847852317	-2.4159844541936217	<0.0001	<0.0001	NEU
LJP008_NEU_24H:A11	DB07232	Veliparib	0.35048053079559977	2.4020229565954834	<0.0001	<0.0001	NEU
LJP008_NEU_24H:A20	DB11740	MK-1775	-0.3498481572784593	-2.392755192871782	<0.0001	<0.0001	NEU
LJP007_NEU_24H:O04	DB07101	PD-0325901	0.3452425086190179	2.377381268399342	<0.0001	<0.0001	NEU
LJP008_NEU_24H:D23	DB13978	Selisistat	-0.39264156267916817	-2.3601199899682785	<0.0001	<0.0001	NEU
