Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
CPC006_PL21_6H:BRD-A93255169-001-13-5:10	DB01041	Thalidomide	-0.18075098153734415	-0.9952935759525612	0.4667537983989544	0.6394939688771529	PL21
LJP008_NPC.CAS9_24H:P16	DB11662	Rabusertib	-0.1940025811765333	-1.0002926642807326	0.4672423719055843	0.6400061853329867	NPC.CAS9
LPROT003_NPC_6H:D19	DB04868	Nilotinib	-0.1871431390522832	-0.998015717750466	0.4675981370592149	0.6403362804745606	NPC
LJP009_NEU_24H:B23	DB16107	BI 2536	-0.18295580182007357	-0.9976341859806024	0.46772591857000995	0.6403540858164627	NEU
KHW001_SKM1_6H:BRD-K09416995-001-18-3:1	DB00227	Lovastatin	-0.1865734765790772	-1.00548246719795	0.46808510638297873	0.6406886183784687	SKM1
NMH002_NPC_6H:BRD-A02006392-001-12-3:10	DB01054	Nitrendipine	-0.18535710981581796	-1.0012633459541591	0.468325002905963	0.6408597476606249	NPC
LJP007_JURKAT_24H:P18	DB05294	Vandetanib	0.17386728756972522	0.9965397537777149	0.4685481128867732	0.6410078278065984	JURKAT
LJP007_NEU_24H:B14	DB12200	Tivantinib	-0.1628522150343309	-1.0001451390612877	0.46867749419953597	0.6410276391613658	NEU
CPC015_NPC_24H:BRD-A87445400-003-03-6:10	DB01392	Yohimbine	-0.184691135204659	-0.995968089773097	0.4692576286625171	0.6416638015461232	NPC
LJP007_NEU_24H:B09	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	-0.18027910467253055	-0.999490600364347	0.4694554266037495	0.641776972561215	NEU
LJP007_JURKAT_24H:K22	DB01590	Everolimus	0.1983205350073196	0.9978657022009183	0.469843633655994	0.642150326351492	JURKAT
CPC006_THP1_6H:BRD-A45889380-300-04-8:10	DB01103	Quinacrine	0.1744700585282507	0.9976968351544763	0.4705353126405758	0.6429381604755748	THP1
CPC006_WSUDLCL2_6H:BRD-K61033289-001-01-2:10	DB08435	(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid	0.18296013143695988	0.995477757550773	0.4710793988158494	0.6435239877555397	WSUDLCL2
CPC006_PL21_6H:BRD-K81418486:10	DB02546	Vorinostat	0.19120894237209107	0.9971393123339761	0.4714783074450991	0.6437018744824179	PL21
CPC016_NPC_24H:BRD-K91290917-336-03-8:10	DB00613	Amodiaquine	0.19146504137189355	1.0001350736625436	0.47172053231939165	0.6437018744824179	NPC
CPC018_NPC_24H:BRD-A92651262-003-03-9:10	DB00844	Nalbuphine	0.1972509211048259	1.0025378053833838	0.4717433995199651	0.6437018744824179	NPC
CPC006_NOMO1_6H:BRD-K12184916-001-03-0:0.63	DB11651	Dactolisib	0.21167928059025923	1.0039923754818847	0.47176721945264016	0.6437018744824179	NOMO1
LJP009_NEU_24H:I24	DB11363	Alectinib	0.17900040076244264	0.9954632774263865	0.4717865145650845	0.6437018744824179	NEU
NMH002_NPC_6H:BRD-K23984367-075-10-3:10	DB15414	CM-4307	0.22071540848434187	1.006835201761433	0.47264179253776134	0.6447111395032201	NPC
LJP007_NPC.CAS9_24H:M05	DB07794	5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE	-0.17181589337018097	-0.9987098794259225	0.47480106100795755	0.6474259490947342	NPC.CAS9
CPC016_NPC_24H:BRD-K64994968-001-03-6:10	DB00396	Progesterone	0.1796987095863775	0.9970653318224065	0.4748641304347826	0.6474259490947342	NPC
LJP009_NPC.CAS9_24H:B14	DB11805	Saracatinib	0.18352423528006873	0.9947377291254109	0.47531787584143603	0.6478862519715054	NPC.CAS9
LJP008_NPC.TAK_24H:D19	DB13978	Selisistat	-0.17566373265502017	-0.9969992563049336	0.4761454888993859	0.6488558091279125	NPC.TAK
LJP007_NEU_24H:A04	DB05134	Tanespimycin	0.2214891168052431	1.0062497241109536	0.4765906362545018	0.6493038240937401	NEU
CPC015_NPC_24H:BRD-K46937689-001-08-5:10	DB01435	Antipyrine	0.2027207626775737	1.0024384945063838	0.4767294266976941	0.6493343436392665	NPC
LJP009_NEU_24H:H17	DB07138	Neflamapimod	0.1907650218269593	0.9978995106898686	0.4772567409144197	0.649734841604998	NEU
LJP009_NPC.TAK_24H:B21	DB16107	BI 2536	0.19516895323969452	0.9988184124701794	0.47731579534054175	0.649734841604998	NPC.TAK
LJP007_NPC.TAK_24H:H07	DB09053	Ibrutinib	0.23002641751957048	1.00567959935174	0.4773728474169003	0.649734841604998	NPC.TAK
CPC017_NPC_24H:BRD-K30240666-051-08-4:10	DB00283	Clemastine	0.19890134975818785	1.0014545744399304	0.4779231833173742	0.6503252292018611	NPC
CPC006_U937_6H:BRD-K22134346-001-09-0:10	DB00641	Simvastatin	-0.17715145185000356	-0.9958151617477324	0.4783007334963325	0.6506802711963031	U937
CPC013_NPC_24H:BRD-K49865102-001-01-9:10	DB07101	PD-0325901	-0.20214706482165484	-0.9997645757813322	0.478478805709927	0.6507638364348325	NPC
LJP007_JURKAT_24H:N18	DB09330	Osimertinib	0.1778441298087207	0.9934075995603547	0.47918188458729	0.6515612318090399	JURKAT
LJP009_NEU_24H:I23	DB11363	Alectinib	0.18345209043292574	0.9937393741202466	0.4794747962571687	0.651800655048427	NEU
LJP009_NPC.CAS9_24H:B20	DB16107	BI 2536	0.1884821694128912	0.9956893057076867	0.48023740371259	0.652678313109023	NPC.CAS9
NMH002_NEU_6H:BRD-K65331431-001-05-4:10	DB12112	Zuretinol acetate	-0.17975999104422852	-0.9952504963175614	0.4804081632653061	0.6527513742954562	NEU
LJP007_NEU_24H:M11	DB05575	Motesanib	-0.16841838061238737	-0.9961747751511857	0.48119161827821255	0.6536566930543335	NEU
LJP007_NPC_24H:M07	DB05575	Motesanib	-0.18249480277636868	-0.9961340344681973	0.4815595363540569	0.653958411173315	NPC
PCLB001_JURKAT_24H:BRD-K07572174-001-22-0:0.37	DB11672	Curcumin	-0.23745162369637499	-1.005144220282943	0.48164816481648165	0.653958411173315	JURKAT
CPC006_THP1_6H:BRD-A58280226-001-01-2:4	DB08756	Y-27632	-0.18565828029342615	-0.9967522625792812	0.48177352637021714	0.6539694656008374	THP1
NMH002_NEU_6H:BRD-K02637541-001-13-1:10	DB00482	Celecoxib	-0.16534158222433581	-0.9954162124745183	0.4824675324675325	0.6547522168903829	NEU
CPC013_NEU_24H:BRD-K05104363-001-02-7:10	DB12429	CI-1040	0.195185592027622	0.9962769738273013	0.4830697129466901	0.6552848543597848	NEU
CPC015_NPC_24H:BRD-K75699339-057-03-2:10	DB00953	Rizatriptan	0.18352814259738912	0.9950302254719919	0.4830949284785436	0.6552848543597848	NPC
LJP008_NPC.CAS9_24H:O05	DB07101	PD-0325901	-0.1810125526371013	-0.9935362042803862	0.4832586905523566	0.6553476506056387	NPC.CAS9
LJP007_NEU_24H:J19	DB03044	Doramapimod	0.18283805634154138	0.9944400723700447	0.4844265298644192	0.6567717157019671	NEU
NMH001_NPC_6H:BRD-K70327167-348-11-8:10	DB04786	Suramin	0.1775096435307529	0.9924376123859496	0.4849302030456853	0.6571925375265587	NPC
