ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB15399	DB00393	BMS-754807	Nimodipine	0.9166666666666665		C	False	False
DB08756	DB06595	Y-27632	Midostaurin	0.9166666666666665		L	False	False
DB15399	DB07557	BMS-754807	3,20-Pregnanedione	0.9166666666666665			False	False
DB08877	DB00800	Ruxolitinib	Fenoldopam	0.9166666666666665	L	C	False	False
DB08597	DB06595	Dorsomorphin	Midostaurin	0.9166666666666665		L	False	False
DB08597	DB00831	Dorsomorphin	Trifluoperazine	0.9166666666666665		N	False	False
DB00800	DB08895	Fenoldopam	Tofacitinib	0.9166666666666665	C	L	False	False
DB08597	DB08896	Dorsomorphin	Regorafenib	0.9166666666666665		L	False	False
DB07557	DB00800	3,20-Pregnanedione	Fenoldopam	0.9166666666666665		C	False	False
DB08597	DB00393	Dorsomorphin	Nimodipine	0.9166666666666665		C	False	False
DB00393	DB04942	Nimodipine	Tamibarotene	0.9166666666666665	C		False	False
DB01622	DB04942	Thioproperazine	Tamibarotene	0.9166666666666665	N		False	False
DB00508	DB07780	Triflupromazine	Farnesyl diphosphate	0.9166666666666665	N		False	False
DB04149	DB07557	(R)-Rolipram	3,20-Pregnanedione	0.9166666666666665			False	False
DB04149	DB00831	(R)-Rolipram	Trifluoperazine	0.9166666666666665		N	False	False
DB04149	DB00477	(R)-Rolipram	Chlorpromazine	0.9161490683229814		N	False	False
DB04599	DB01054	Aniracetam	Nitrendipine	0.9155844155844157	N	C	False	False
DB04599	DB05266	Aniracetam	Ibudilast	0.9111111111111112	N	R	False	False
DB08175	DB00477	(2E,4E)-11-METHOXY-3,7,11-TRIMETHYLDODECA-2,4-DIENOIC ACID	Chlorpromazine	0.9107142857142856		N	False	False
DB07863	DB00477	2-chloro-5-nitro-N-phenylbenzamide	Chlorpromazine	0.9107142857142856		N	False	False
DB04599	DB00210	Aniracetam	Adapalene	0.9102564102564106	N	D	False	False
DB04599	DB00622	Aniracetam	Nicardipine	0.9052631578947368	N	C	False	False
DB01092	DB00393	Ouabain	Nimodipine	0.9038461538461537	C	C	False	False
DB01388	DB00818	Mibefradil	Propofol	0.9022727272727273	C	N	True	False
DB07557	DB01239	3,20-Pregnanedione	Chlorprothixene	0.9015151515151518		N	False	False
DB00939	DB08895	Meclofenamic acid	Tofacitinib	0.8999999999999999	M	L	False	False
DB07780	DB00939	Farnesyl diphosphate	Meclofenamic acid	0.8999999999999999		M	False	False
DB04599	DB02546	Aniracetam	Vorinostat	0.8999999999999999	N	L	False	False
DB01092	DB00939	Ouabain	Meclofenamic acid	0.8999999999999999	C	M	False	False
DB04149	DB02546	(R)-Rolipram	Vorinostat	0.8999999999999999		L	False	False
DB07863	DB00939	2-chloro-5-nitro-N-phenylbenzamide	Meclofenamic acid	0.8999999999999999		M	False	False
DB04942	DB00939	Tamibarotene	Meclofenamic acid	0.8999999999999999		M	False	False
DB05134	DB00939	Tanespimycin	Meclofenamic acid	0.8999999999999999		M	False	False
DB06155	DB00939	Rimonabant	Meclofenamic acid	0.8999999999999999	A	M	False	False
DB08597	DB00675	Dorsomorphin	Tamoxifen	0.8999999999999999		L	False	False
DB04513	DB02546	N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide	Vorinostat	0.8999999999999999		L	False	False
DB04149	DB00675	(R)-Rolipram	Tamoxifen	0.8999999999999999		L	False	False
DB08877	DB00939	Ruxolitinib	Meclofenamic acid	0.8999999999999999	L	M	False	False
DB07594	DB00939	CCT-018159	Meclofenamic acid	0.8999999999999999		M	False	False
DB08597	DB02546	Dorsomorphin	Vorinostat	0.8999999999999999		L	False	False
DB15399	DB00939	BMS-754807	Meclofenamic acid	0.8999999999999999		M	False	False
DB08597	DB00783	Dorsomorphin	Estradiol	0.8968253968253967		G	False	False
DB04149	DB00783	(R)-Rolipram	Estradiol	0.8968253968253967		G	False	False
DB04599	DB01118	Aniracetam	Amiodarone	0.8961038961038961	N	C	False	False
DB01205	DB01069	Flumazenil	Promethazine	0.893939393939394	V	R, V, D	False	False
DB01205	DB01388	Flumazenil	Mibefradil	0.893939393939394	V	C	False	False
DB04942	DB00715	Tamibarotene	Paroxetine	0.8928571428571428		N	False	False
DB01092	DB07557	Ouabain	3,20-Pregnanedione	0.8928571428571428	C		False	False
DB04149	DB00715	(R)-Rolipram	Paroxetine	0.8928571428571428		N	False	False
DB05266	DB00925	Ibudilast	Phenoxybenzamine	0.8913461538461538	R	C	True	False
DB08597	DB12695	Dorsomorphin	Phenethyl Isothiocyanate	0.8907801418439716			False	False
