Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LJP007_NEU_24H:J24	DB03044	Doramapimod	-0.3450317019450104	-2.201919593319169	<0.0001	<0.0001	NEU
LJP007_NPC_24H:D11	DB08875	Cabozantinib	0.3736889754495893	2.1926133082944452	<0.0001	<0.0001	NPC
NMH002_NEU_24H:BRD-K45528773-001-04-9:10	DB02565	4-(dimethylamino)-N-[7-(hydroxyamino)-7-oxoheptyl]benzamide	-0.3894626809321023	-2.1884545647558484	<0.0001	<0.0001	NEU
LJP007_NEU_24H:N14	DB09330	Osimertinib	0.36099106148508303	2.1867387460035945	<0.0001	<0.0001	NEU
LJP007_NEU_24H:H10	DB09053	Ibrutinib	0.3287056347608554	2.1622509383357325	<0.0001	<0.0001	NEU
LJP007_JURKAT_24H:E01	DB11743	Ipatasertib	0.3750713656236501	2.159639277875855	<0.0001	<0.0001	JURKAT
DOSBIO001_NEU_24H:BRD-A19037878:10	DB04297	Trichostatin A	-0.37750762512149744	-2.1563786035201593	<0.0001	<0.0001	NEU
NMH002_NEU_24H:BRD-K81418486-001-22-8:10	DB02546	Vorinostat	-0.38898017168857085	-2.1547165698609607	<0.0001	<0.0001	NEU
CPC013_NEU_24H:BRD-A19037878:10	DB04297	Trichostatin A	-0.3872140902025903	-2.1511963397909737	<0.0001	<0.0001	NEU
LJP008_NEU_24H:M06	DB02709	Resveratrol	0.34442676545691725	2.1502600136272525	<0.0001	<0.0001	NEU
AML001_HL60_24H:BRD-K93754473:0.49846	DB00675	Tamoxifen	0.3375537283727953	2.1502463093370343	<0.0001	<0.0001	HL60
CPC015_NPC_24H:BRD-A34806832-001-02-7:10	DB13307	Proscillaridin	0.4215756673382124	2.149292866776946	<0.0001	<0.0001	NPC
CPC006_PL21_6H:BRD-K15108141-001-01-7:0.08	DB00441	Gemcitabine	-0.3762350797872677	-2.14667205645465	<0.0001	<0.0001	PL21
LJP008_NEU_24H:O04	DB07101	PD-0325901	0.33947016478098296	2.142558046390158	<0.0001	<0.0001	NEU
LJP008_NPC_24H:D23	DB13978	Selisistat	-0.3769932974353081	-2.1360386496295085	<0.0001	<0.0001	NPC
LJP009_NEU_24H:N11	DB08896	Regorafenib	0.37465867754596077	2.13321621351948	<0.0001	<0.0001	NEU
